id,prompts,images
676,"කිම, යහළු සැරිය, මමත් දිරන සුලුයෙම්, දිරුම නො ඉක්මියෙම් වෙම් දැ.",sinhala_doc_00676.png
677,"කිමෙක් ද, යහළු සැරිය, කුමර උයන් බිම සතුටු වී දැ.",sinhala_doc_00677.png
678,කිසිවක් නො අතුළ බිම පාත්‍රය නො තැබිය යුතු ය.,sinhala_doc_00678.png
679,කිසිවක් නො අතුළ බිම් පාත්‍රය බහා නො තැබිය යුතු ය.,sinhala_doc_00679.png
680,කිසිවෙකු ලවා පිණ්ඩපාතය බැහැර නො කරවිය යුතු ය.,sinhala_doc_00680.png
681,"කිසෙයින් මෙයින් මේ ප්‍රකාරයෙන් වන්නෙමි යි වේ ද යත්, මෙයින් ක්ෂත්‍රිය වන්නෙමි හෝ.",sinhala_doc_00681.png
682,කිහි අයුරෙකින් සත්කායවස්තුක උච්ඡෙදදෘෂ්ටියෙහි අභිනිවෙශය වේ ද?,sinhala_doc_00682.png
683,කුදුමහත් භවයෙහි සැරිසරමින් අපමණ ධනය ලබමි.,sinhala_doc_00683.png
684,කුශලාකුශල කර්මයන් ගේ ඵල විපාක ඇතැ යි සිතෙක් ඔබට වේ වා.,sinhala_doc_00684.png
685,කෙලෙස් පහ කළ මුනිවරයකු මෙන් එය නිහඬ වැ සිටී.,sinhala_doc_00685.png
686,"කෙසේ නම් පුද්ගල වරක් ගිලුණේ ගිලුණේ මැ වේ ද යත්, මෙලොව කිසි පුද්ගලයෙක් ඒකාන්තයෙන් කෘෂ්ණ වූ අකුශල ධර්මයන් ගෙන් යුක්ත වූයේ වෙයි.",sinhala_doc_00686.png
687,ඛේමා මෙහෙණ කරා එළඹ මම සකසා පරිපෘච්ඡා කළමු.,sinhala_doc_00687.png
688,ගණයා කෙරෙහිත් සමූහයා කෙරෙහිත් හැසිරෙණ මේ ශාස්තෘ තෙමේ තෘෂ්ණාව සින්දේ ය.,sinhala_doc_00688.png
689,"ගණියි ද ස්පර්ශ කෙරෙයි ද, දුකුළාඇවැත් දෙකෙකි.",sinhala_doc_00689.png
690,"ගණියි ද, ස්පර්ශ කෙරෙයි ද, ථුලැසි හා දුකුළාඇවැත් වේ.",sinhala_doc_00690.png
691,"ගණියි ද, ස්පර්ශ කෙරෙයි ද, ථුලැසිඇවැත් දෙකෙකි.",sinhala_doc_00691.png
692,"ගැහැවිය, තෙපි මට ඇදුර, සත්මසක් උඩුකුරු ව හොවින්ට මම සමත් වෙමි යි පිළින කෙළෙහි ද නො කෙළෙහි ද?",sinhala_doc_00692.png
693,"ගිලන් වැ පැමිණෙන නො ගිලන් වැ නො පැමිණෙන ඇවැතෙක් ඇත, නො ගිලන් වැ පැමිණෙන ගිලන් වැ නො පැමිණෙන ඇවැතෙක් ඇත, ගිලන් වැ ද නොගිලන් වැ ද පැමිණෙන ඇවැතෙක් ඇති.",sinhala_doc_00693.png
694,ගෙන් නික්ම අනගාරිය සස්නෙහි පැවිදි වූයෙම් සැදැහැයෙන් වෙමි.,sinhala_doc_00694.png
695,"ගොධාවෙනි, මේ සිවුදහමින් යුතු අරීසැවි තොමෝ විවස ව නො හෙන සුලු නියත වූ සම්බොධිය පිහිට කොට ඇති සෝවන් වූවා වේ යි.",sinhala_doc_00695.png
696,"ගොධාවෙනි, සිවුදහමකින් යුත් ආර්ය්‍යශ්‍රාවිකා තොමෝ විවස ව නො හෙන සුලු නියත වූ සම්බොධිය පිහිට කොට ඇති සෝවන් වූවා වේ.",sinhala_doc_00696.png
697,චක්‍ෂුස ද ආයතන ද තබා සෙස්ස චක්‍ෂුස ද නොම වෙයි.,sinhala_doc_00697.png
698,චිත්තසංස්කාරය සන්හිඳුවමින් ආශ්වාස කිරීම් වශයෙන්.,sinhala_doc_00698.png
699,ජන තෙමේ අන්‍ය ජනයා කෙරෙහි බැඳී ගිය ස්වභාව ඇත්තේ ය.,sinhala_doc_00699.png
700,ජිව්හා සම්ඵස්ස ප්‍රත්‍යයෙන් වූ වේදනාස්කන්ධය.,sinhala_doc_00700.png
701,"ජීවිතින්ද්‍රිය චිත්තසංඍෂ්ටසමුත්ථාන ද වන්නේ ය, චිත්තසංඍෂ්ටසමුත්ථාන නො ද වන්නේ යි.",sinhala_doc_00701.png
702,"ඉදින් ආත්මහිතය පිණිස පිළිපන් පුද්ගලයෙක් ඇතැ යි භගවත්හු විසින් වදාරන ලද නම්,",sinhala_doc_00702.png
703,"ඉදින් තත්ප්‍රතිසංයුක්ත ප්‍රීතිසෞමනස්‍යය ඇත් නම්,",sinhala_doc_00703.png
704,"ඉදින් දෙවන සිත උපන් කලැ හේ මැ යැ හෝ අනෙකෙක් ම යැ හෝ යි නො කියැයුතු නම්,",sinhala_doc_00704.png
705,"ඉදින් සම්මාවාචා සම්මාආජීව සම්මාකම්මන්ත තුන මාර්ග වේ නම්,",sinhala_doc_00705.png
706,"ඉදින්, ඇස, කන, නැහැය, දිව, කය දක්නේ වේ නම්,",sinhala_doc_00706.png
707,තථාගත මරණින් මතු නො වන්නේ ය යි ද නො පවසන්නේ ය.,sinhala_doc_00707.png
708,තථාගතයන් විසින් නො පුරුදු කරණ ලද්ද තථාගතයන් විසින් නො පුරුදු කරණ ලදැ යි දක්වන්නේ බියෙන් අගතියට නො යෙයි.,sinhala_doc_00708.png
709,තද මසුරු සත්ත්‍වයෝ ඒකාන්තයෙන් දෙව්ලොවට නො යන්නාහ.,sinhala_doc_00709.png
710,"තමහට පැහැර හඬන මෙහෙණ පිළිබඳ පචිතිසිඛය කොතැන්හි පණවන ලද යැ යත්, සැවතෙහි දී පණවන ලදී.",sinhala_doc_00710.png
711,තමා යන යන තැනට පාසිවුරු ඈ පැවිදි අටපිරිකර රැගෙන ම යෙයි.,sinhala_doc_00711.png
712,"තව ද අනෙකෙකි, මහණහු මහණහට ඇවැතින් චෝදනා කෙරෙති.",sinhala_doc_00712.png
713,තව ද තාගේ පැමිණීම නො මනා පැමිණීමෙක් නො වෙයි.,sinhala_doc_00713.png
714,"තවද යමකුට ඝානායතනය නිරුද්ධ නො වේ නම් ඔහුට චක්ඛායතනය නූපදී ද යත්, ඇස් ඇති ව උපදනා වූ ඔවුනට ඝානායතනය නිරුද්ධ නො වෙයි, ඔවුනට චක්ඛායතනය නො ද නූපදී.",sinhala_doc_00714.png
715,"තවද යමකුට සෝතායතනය උපන්නේ නම් ඔහුට චක්ඛායතනය උපන්නේ ද යත්, එසේ යි.",sinhala_doc_00715.png
716,"තවද, මනාව පුරුදු කරනලද කර්මයාගේ විපාකය නො නැසේ.",sinhala_doc_00716.png
717,තා පුත් ඒ මම කුසල් කම් කොට දෙවියන්ගේ සහභාවයට පැමිණියෙමි.,sinhala_doc_00717.png
718,තාගේ සිරුර පැහැය ද සියලු දිගුන් බබුළුවයි.,sinhala_doc_00718.png
719,තී වැන්නෝ අසුන් හා ජලය පමණකුදු ලැබීමට නො සුදුසු වෙති.,sinhala_doc_00719.png
720,"තුන් අයුරකින් ඇවැතින් නැඟී සිටියි, කයින් නැඟී සිටියි, වචනයෙන් නැඟී සිටියි, කයින් හා වචනයෙන් නැඟී සිටී.",sinhala_doc_00720.png
721,"තුන් පැනෙක, තුන් උදෙසුමෙක, තුන් විසඳුමෙක.",sinhala_doc_00721.png
722,තෘෂ්ණායෙන් තෙත් වූයේ වෘද්ධියට විරූඪියට විපුලත්වයට පැමිණෙයි.,sinhala_doc_00722.png
723,තෙපි සාලවතිකාවට අධිපති වැ වසනුවෝ නො වහු ද?,sinhala_doc_00723.png
724,තොප පසුපසින් එක් පුරුෂයෙක් ද තොප අනුව ගියේ ය.,sinhala_doc_00724.png
725,තොප පහදවා ය යි තොපගේ ප්‍රසාදය පතා ය යි කිය යුතු යි.,sinhala_doc_00725.png
726,තොපගේ සිරුරුපැහැය ද සියලු දිගුන් බබුළුවා දැයි.,sinhala_doc_00726.png
727,තෝ පෙරැ අත්බැව්හි මිනිස්දුවක් වූවා කිනම් කර්මයක් කෙළෙහි ද?,sinhala_doc_00727.png
728,තෝ පෙරැ මිනිස් වූයෙහි පෙරැ අත්බැව්හි කිනම් කර්මයක් කෙළෙහි ද?,sinhala_doc_00728.png
729,දක්නා ලද්දෙහි අසන ලද්දෙහි සැක කරණ ලද්දෙහි පරිජිඇවැත් අවන්නෙහි.,sinhala_doc_00729.png
730,දරු සම්පතින් රූපයෙන් හා යසසින් ද සමන්විතය.,sinhala_doc_00730.png
731,"දරු සම්පතින් හා රූපයෙන් ද යසසින් ද සමන්විත ද,",sinhala_doc_00731.png
732,දස දින ඉක්ම ගියෙහි නො ඉක්මිනැ යි සන් ඇතියේ නිසඟිපචිති වේ.,sinhala_doc_00732.png
